nombre;razon_social;tipo_sociedad;correo;id_qb;ruc;dv;nit;pago_tasa_unica;fecha_inscripcion;created_at;client_id;presidente_id;tesorero_id;secretario_id
VAMEL, S. A.;VAMEL, S. A.;SOCIEDADES;mattie@aswgr.com;200;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VELA MARE INTERNATIONAL, CORP.;VELA MARE INTERNATIONAL, CORP.;SOCIEDADES;lio@liomalca.com;246;;0;;;;02/11/2026 7:35;808b43f3-1355-4177-be95-029606d6c60b;;;
VELTRACK, S. A.;VELTRACK, S. A.;SOCIEDADES;paulstern@vitraltextil.com;143;1752261-1-696606;44;COHENRICHA2025;15 Julio;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VENIETIAN  TOWER 19B, S.A.;VENIETIAN  TOWER 19B, S.A.;SOCIEDADES;;742;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VENTO TEXTILE COMPANY INC;VENTO TEXTILE COMPANY INC;SOCIEDADES;ajdcolombia@gmail.com;446;;0;;;;02/11/2026 7:35;b1549902-94a9-4d62-b3be-966c0f35e692;;;
VEROVIAN, S.A.;VEROVIAN, S.A.;SOCIEDADES;oalmanza@elpenon.pa;54;;0;;;;02/11/2026 7:35;a6400455-2ba0-42be-a7d0-753cec885719;;;
VERTIGO ZONA LIBRE, S.A.;VERTIGO ZONA LIBRE, S.A.;SOCIEDADES;;368;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VICTOR J. DE LA GUARADIA, S.A.;VICTOR J. DE LA GUARADIA, S.A.;SOCIEDADES;;1018;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VILLAS DE SANTA LUCIA, S.A. 1;VILLAS DE SANTA LUCIA, S.A. 1;SOCIEDADES;;767;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VILO ADMINISTRATION, S.A.;VILO ADMINISTRATION, S.A.;SOCIEDADES;;914;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VILO ADMINSTRATION, S.A.;VILO ADMINSTRATION, S.A.;SOCIEDADES;;877;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VIROD INVERSIONES, S.A.;VIROD INVERSIONES, S.A.;SOCIEDADES;;323;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VISALIA FORTUNE LIMITED CORP.;VISALIA FORTUNE LIMITED CORP.;SOCIEDADES;;1075;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VISTA DEL MAR 3101, S. A.;VISTA DEL MAR 3101, S. A.;SOCIEDADES;hectorjesuspoveda@gmail.com;194;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VITAL ASPHALT SUPPLY, S.A. 1;VITAL ASPHALT SUPPLY, S.A. 1;SOCIEDADES;;939;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VITEL HOLDING COMPANY;VITEL HOLDING COMPANY;SOCIEDADES;c.basil@tiendasdaka.com;461;;0;;;;02/11/2026 7:35;d5c5f951-2cd2-49b2-8dee-3abd9330068d;;;
VOLANT CLEANING COMPANY INC;VOLANT CLEANING COMPANY INC;SOCIEDADES;gcohen@educaemprende.org;796;;0;;;;02/11/2026 7:35;0758f781-1f5d-4128-819e-6399e4dba6a7;;;
VOYAGE MEMBERSHIPS CORP;VOYAGE MEMBERSHIPS CORP;SOCIEDADES;jfresco@kalomai.com;957;;0;;;;02/11/2026 7:35;1616a057-a619-45d3-bce4-657cf7faadd9;;;
W GROUP WORLDWIDE, S.A. 2;W GROUP WORLDWIDE, S.A. 2;SOCIEDADES;;887;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WATER FRONT 53A, S.A.;WATER FRONT 53A, S.A.;SOCIEDADES;;1068;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WAYMORE HOLDINGS, S.A.;WAYMORE HOLDINGS, S.A.;SOCIEDADES;;937;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WEI GUI ZHONG CHU 2;WEI GUI ZHONG CHU 2;SOCIEDADES;;754;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WELLEX INTERNATIONAL, CORP.;WELLEX INTERNATIONAL, CORP.;SOCIEDADES;paola@espacios-urbanos.com;63;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WINNER GLORY CORPORATION;WINNER GLORY CORPORATION;SOCIEDADES;cparism@hotmail.com;247;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WISHIMIN INVESTMENT INC.;WISHIMIN INVESTMENT INC.;SOCIEDADES;;744;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WOOD CONCEPT, S.A. 2;WOOD CONCEPT, S.A. 2;SOCIEDADES;;798;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WOOD STRUCTURE INVESTMENT, INC.;WOOD STRUCTURE INVESTMENT, INC.;SOCIEDADES;fivestargroup@hotmail.com;74;;0;;;;02/11/2026 7:36;d8ed4f1e-3f9d-4c91-9ec1-706aa194374a;;;
WOPPEN INVESTMENT CORP;WOPPEN INVESTMENT CORP;SOCIEDADES;mrios@centralparking.com.co;784;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WS PRODUCTIOS AND CONCERTS;WS PRODUCTIOS AND CONCERTS;SOCIEDADES;;498;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
XONI  TRADING CORPORATION;XONI  TRADING CORPORATION;SOCIEDADES;;418;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
YELLOW FIELD ENTERPRISES, CORP.;YELLOW FIELD ENTERPRISES, CORP.;SOCIEDADES;paola@espacios-urbanos.com;104;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ZOMOS PARA TI, S.A.;ZOMOS PARA TI, S.A.;SOCIEDADES;ma.quintana@tiendasdaka.com;536;;0;;;;02/11/2026 7:36;d5c5f951-2cd2-49b2-8dee-3abd9330068d;;;
DAKA USA, INC.;DAKA USA, INC.;SOCIEDADES;ma.quintana@tiendasdaka.com;151;;0;;;;02/11/2026 7:36;d5c5f951-2cd2-49b2-8dee-3abd9330068d;;;
JONATHAN STROH;JONATHAN STROH;SOCIEDADES;jstroh@unoxuno.com.co;1320;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
INVERSIONES LASSNER S,A;INVERSIONES LASSNER S,A;SOCIEDADES;;1326;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CONSTRUCCIONES Y SEÑALIZACIONES GONZALEZ S,A;CONSTRUCCIONES Y SEÑALIZACIONES GONZALEZ S,A;SOCIEDADES;;1327;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PERFECT CLEANERS;PERFECT CLEANERS;SOCIEDADES;ygordon@ancori.com;1328;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
GAZAL HOLDING;GAZAL HOLDING;SOCIEDADES;joeygazal@gmail.com;196;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MAISSI BEUTY SHOP S,A;MAISSI BEUTY SHOP S,A;SOCIEDADES;ygordon@ancori.com;1331;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION KEY CHAIN;FUNDACION KEY CHAIN;FUNDACIONES;toni26@toni26.com;1122;;0;;;;02/11/2026 7:36;3db79625-571d-4f26-a461-e539df6537b5;;;
PINTO OVERSEAS CORP.;PINTO OVERSEAS CORP.;SOCIEDADES;administracion@gopanamarealty.co;280;;0;;;;02/11/2026 7:36;6e6fdbb3-b2f9-4473-bbb9-c24efc43c121;;;
BOCAS GENERATION COMPANY INC.;BOCAS GENERATION COMPANY INC.;SOCIEDADES;ygordon@ancori.com;1341;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ZVI LOBL;ZVI LOBL;SOCIEDADES;;195;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ZUMA OVERSEAS CORP.;ZUMA OVERSEAS CORP.;SOCIEDADES;;296;;0;;;;02/11/2026 7:36;a6400455-2ba0-42be-a7d0-753cec885719;;;
ZUMA ATLANTIC PACIFIC, S.A.;ZUMA ATLANTIC PACIFIC, S.A.;SOCIEDADES;kgraetzer@gmail.com;259;;0;;;;02/11/2026 7:36;d63ec253-48c8-4391-bf57-b48120f3703b;;;
ZULETA ARQUITECTOS;ZULETA ARQUITECTOS;SOCIEDADES;;931;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FEDERICO PEREA;FEDERICO PEREA;SOCIEDADES;pereafederico@hotmail.com;1344;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
NICOLAS PEREA;NICOLAS PEREA;SOCIEDADES;;1345;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BELOVED FAMILY FOUNDATION;BELOVED FAMILY FOUNDATION;SOCIEDADES;joseph@epcotsa.com;709;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ZHIYOU LIANG;ZHIYOU LIANG;SOCIEDADES;;910;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ZHENXI WU 1;ZHENXI WU 1;SOCIEDADES;;832;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ZEVIRA ENTERPRISES, INC;ZEVIRA ENTERPRISES, INC;SOCIEDADES;cecifa@cwpanama.net;583;;0;;;;02/11/2026 7:36;f9c54962-559c-4afd-85a6-c7e658835d08;;;
ZARANA GROUP LIMITED INC.;ZARANA GROUP LIMITED INC.;SOCIEDADES;ezijoe@bol.com.br;326;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ZALESKI COMMERCIAL CORPORATION;ZALESKI COMMERCIAL CORPORATION;SOCIEDADES;jacobo@dimarkdecol.com;541;;0;;;;02/11/2026 7:36;e678814c-b877-4689-851e-7813380936f1;;;
Z&Z ARQUITECTURA, S.A.;Z&Z ARQUITECTURA, S.A.;SOCIEDADES;;612;;0;;;;02/11/2026 7:36;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
YURENKOV CORP;YURENKOV CORP;SOCIEDADES;;1298;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
YOO 26J, S.A.;YOO 26J, S.A.;SOCIEDADES;premiumap@premiumfa.com;149;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
YONGTIAN ZHANG;YONGTIAN ZHANG;SOCIEDADES;;499;;0;;;;02/11/2026 7:36;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
YONGTIAN ZHANG 1;YONGTIAN ZHANG 1;SOCIEDADES;;851;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
YOM TOV ENTERPRISES, S.A.;YOM TOV ENTERPRISES, S.A.;SOCIEDADES;moises.sasson.c@gmail.com;87;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
YIYA MARKETING CORP.;YIYA MARKETING CORP.;SOCIEDADES;;352;;0;;;;02/11/2026 7:36;a6400455-2ba0-42be-a7d0-753cec885719;;;
YESIA, S.A.;YESIA, S.A.;SOCIEDADES;;617;;0;;;;02/11/2026 7:36;99ebb615-9f2d-45a0-8e48-14173552b0ac;;;
YAMILETH DEL CARMEN CABALLERO;YAMILETH DEL CARMEN CABALLERO;SOCIEDADES;;437;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WINE & SPIRITS INVESTMENTS CORP.;WINE & SPIRITS INVESTMENTS CORP.;SOCIEDADES;;1108;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
WEI QUAN WU;WEI QUAN WU;SOCIEDADES;;538;;0;;;;02/11/2026 7:36;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
VITAMED PANAMA, S.A.;VITAMED PANAMA, S.A.;SOCIEDADES;;537;;0;;;;02/11/2026 7:36;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
VITALMEDIC, S.A. 1;VITALMEDIC, S.A. 1;SOCIEDADES;;964;;0;;;;02/11/2026 7:36;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
VIBRA K4, S.A.;VIBRA K4, S.A.;SOCIEDADES;vibrak4sa@gmail.com;648;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
VELAMARI, S.A.;VELAMARI, S.A.;SOCIEDADES;;707;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
EZRA HOLDING;EZRA HOLDING;SOCIEDADES;ehyde@suncorporation.com;410;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RETAIL DEVELOPMENT ASSETS PANAMA S.A.;RETAIL DEVELOPMENT ASSETS PANAMA S.A.;SOCIEDADES;juridico@unico.com.co;775;;0;;;;02/11/2026 7:36;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
D-TEC INTERINVEST CORP.;D-TEC INTERINVEST CORP.;SOCIEDADES;d.malvehy@wega.com.co;642;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MICHFUND INIVERSAL INC;MICHFUND INIVERSAL INC;SOCIEDADES;a.arias@adcolombia.net;1348;;0;;;;02/11/2026 7:37;499c55a1-2490-4cb5-a828-b27db19090b4;;;
FUNDACION KORAT;FUNDACION KORAT;FUNDACIONES;dario.castanoz@gmail.com;1091;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OC INTERNATIONAL INVESTMENTS LTD 1;OC INTERNATIONAL INVESTMENTS LTD 1;SOCIEDADES;juridico@unico.com.co;1007;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OC REAL STATE INVESTMENTS INC BVI;OC REAL STATE INVESTMENTS INC BVI;SOCIEDADES;juridico@unico.com.co;999;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION FARANGO;FUNDACION FARANGO;FUNDACIONES;julichanin97@gmail.com;1349;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MOISES BREZINER;MOISES BREZINER;SOCIEDADES;mbreziner@uetainc.com;1352;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CALORCOL PANAMA, S.A. U-APAPT CORP.;CALORCOL PANAMA, S.A. U-APAPT CORP.;SOCIEDADES;lupegui@calorcol.com;96;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MAHAJANGA FOUNDATION;MAHAJANGA FOUNDATION;FUNDACIONES;dulio.benizzo@gmail.com;36;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BEFODI, S.A.;BEFODI, S.A.;SOCIEDADES;dulio.benizzo@gmail.com;911;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
GANZ CORPORATION;GANZ CORPORATION;SOCIEDADES;lupegui@calorcol.com;245;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MINASHAMAIN, S.A.;MINASHAMAIN, S.A.;SOCIEDADES;;1353;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
GRANDBAY 805;GRANDBAY 805;SOCIEDADES;eliasl555@gmail.com;1354;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CASAS & GRAU, S.A.S;CASAS & GRAU, S.A.S;SOCIEDADES;servicioalcliente@cfilatam.com;470;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OESTE PRIME, S.A.;OESTE PRIME, S.A.;SOCIEDADES;aberubin@gmail.com;497;;0;;;;02/11/2026 7:37;4ad8f3b2-c183-4d7c-9739-6d0885d8ea7c;;;
MARABEN, S.A.;MARABEN, S.A.;SOCIEDADES;aberubin@gmail.com;491;;0;;;;02/11/2026 7:37;4ad8f3b2-c183-4d7c-9739-6d0885d8ea7c;;;
UNOCAL OVERSEAS INC.;UNOCAL OVERSEAS INC.;SOCIEDADES;aavila@capitalkairos.com;1357;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PETROLEUM UNITED BUSINESS CORP;PETROLEUM UNITED BUSINESS CORP;SOCIEDADES;juan.mora@pubcorp.co, juanmorau@hotmail.com;1358;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BEST PANORAMA BAY 32-D, S. A.;BEST PANORAMA BAY 32-D, S. A.;SOCIEDADES;Egzoz.ebarnea@gmail.com;110;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MADISON BRICK CORP.;MADISON BRICK CORP.;SOCIEDADES;v.manrique503@gmail.com;303;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION BELEKO;FUNDACION BELEKO;SOCIEDADES;clementina@ygconsultores.com;1110;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MADEIRA CAPITAL PARTNERS INC.;MADEIRA CAPITAL PARTNERS INC.;SOCIEDADES;juridico4@gmail.com;858;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PARKSIDE 33-F;PARKSIDE 33-F;SOCIEDADES;emiliovillamil@aratti.com.co;847;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TEXTIL AND FINANCIAL INVESTMET INC.;TEXTIL AND FINANCIAL INVESTMET INC.;SOCIEDADES;Eduardo.gallego@cole-coabogados.com;1359;;0;;;;02/11/2026 7:37;f9c54962-559c-4afd-85a6-c7e658835d08;;;
SALOMON HANONO / VICTOR DANIEL TAWACHI;SALOMON HANONO / VICTOR DANIEL TAWACHI;SOCIEDADES;;1360;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ROD INDUSTRIAL SUPPLIES, S.A.;ROD INDUSTRIAL SUPPLIES, S.A.;SOCIEDADES;roodindustrialsupplies@gmail.com, aminarro@alumni.ipade.mx;1361;;0;;;;02/11/2026 7:37;ad8831de-c523-45f8-b9a2-b2ceceec27f2;;;
CAPITAL FINANCIAL HOLDING INC BVI;CAPITAL FINANCIAL HOLDING INC BVI;SOCIEDADES;gcohen@educaemprende.org;597;;0;;;;02/11/2026 7:37;0758f781-1f5d-4128-819e-6399e4dba6a7;;;
BETCO LATIN CORP.  BVI;BETCO LATIN CORP.  BVI;SOCIEDADES;jackeline.vega@sos94.com;363;;0;;;;02/11/2026 7:37;d74933ab-1e75-467e-b6bf-efb0631c59b5;;;
RAMAN TRADING, S.A;RAMAN TRADING, S.A;SOCIEDADES;cisanjose@cisanjose.com, contabilidad@cisanjose.com;1362;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PEPPERIDGE, S.A.;PEPPERIDGE, S.A.;SOCIEDADES;cdreszer8@gmail.com;1363;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FAMA HOLDINGS INC.;FAMA HOLDINGS INC.;SOCIEDADES;cadomin@hotmail.com;1364;;0;;;;02/11/2026 7:37;56cabec2-fb58-4ce4-a0bc-fa38cb45c71c;;;
CORPORACION ALEF, S.A.;CORPORACION ALEF, S.A.;SOCIEDADES;rony.jagerman@gmail.com;1365;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
POWER INVESTMENT PLUS CORP.;POWER INVESTMENT PLUS CORP.;SOCIEDADES;richatarik@hotmail.com;550;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
AUTO VISTA INTERNATIONAL GROUP INC;AUTO VISTA INTERNATIONAL GROUP INC;SOCIEDADES;pablochballesteros@hotmail.com;1367;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MARCO ARANGO;MARCO ARANGO;SOCIEDADES;;1373;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MONICA SALDARRIAGA;MONICA SALDARRIAGA;SOCIEDADES;;1374;;0;;;;02/11/2026 7:37;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
HONEY FUTURE,INC.;HONEY FUTURE,INC.;SOCIEDADES;consultinglaw01@gmail.com;669;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
LEGAL FOOD, S.A.;LEGAL FOOD, S.A.;SOCIEDADES;consultinglaw01@gmail.com;713;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PH COSTA DEL ESTE COUNTRY CLUB 18A, S.A;PH COSTA DEL ESTE COUNTRY CLUB 18A, S.A;SOCIEDADES;consultinglaw01@gmail.com;679;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SOLEO 311, S.A.;SOLEO 311, S.A.;SOCIEDADES;consultinglaw01@gmail.com;690;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SOLEA 8-A, S.A.;SOLEA 8-A, S.A.;SOCIEDADES;consultinglaw01@gmail.com;687;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OPTIMA COMPANIA DE SEGUROS, S.A.;OPTIMA COMPANIA DE SEGUROS, S.A.;SOCIEDADES;optimainfo@optimaseguros.com.pa;204;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
COBIJO CORP.;COBIJO CORP.;SOCIEDADES;jaime.vargas@vargaswilliamson.com;276;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION H.F.D.M.;FUNDACION H.F.D.M.;FUNDACIONES;consultinglaw01@gmail.com;701;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MANRIQUE INVESTMENTS, S.A.;MANRIQUE INVESTMENTS, S.A.;SOCIEDADES;ftrujillo2904@yahoo.com;1010;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SURTIEXPRESS, S.A.;SURTIEXPRESS, S.A.;SOCIEDADES;;1376;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
INDUSTRIAS E INVERSIONES DE CENTROA...;INDUSTRIAS E INVERSIONES DE CENTROA...;SOCIEDADES;pascualg@bellsouth.net;795;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
COSTWORLD;COSTWORLD;SOCIEDADES;;1377;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
MILLENIUM CASH;MILLENIUM CASH;SOCIEDADES;;1378;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CONFORMAS, S.A.;CONFORMAS, S.A.;SOCIEDADES;;1379;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ALFONSO STEVEN TARAZI;ALFONSO STEVEN TARAZI;SOCIEDADES;;1380;;0;;;;02/11/2026 7:38;5df87df1-8699-4186-885f-5b34656c202e;;;
INTERQUIROFANOS PANAMA (IPSA);INTERQUIROFANOS PANAMA (IPSA);SOCIEDADES;;1381;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
AGENCIA BIOMED CONSTRUCCIONES;AGENCIA BIOMED CONSTRUCCIONES;SOCIEDADES;;1382;;0;;;;02/11/2026 7:38;01323836-5d9c-402a-b19e-9e9f8776cd50;;;
AGROINDUSTRIAS GALLARDO;AGROINDUSTRIAS GALLARDO;SOCIEDADES;;1383;;0;;;;02/11/2026 7:38;3b4c6349-3a99-4ba1-aae8-11cb1ed95ca2;;;
ALICIA RODRIGUEZ;ALICIA RODRIGUEZ;SOCIEDADES;;1384;;0;;;;02/11/2026 7:38;3b759314-57ff-499f-8306-cf1db6340cdf;;;
ALLAN FIGUEROA RODRIGUEZ;ALLAN FIGUEROA RODRIGUEZ;SOCIEDADES;;1385;;0;;;;02/11/2026 7:38;05dbd7d2-7f24-4adc-a843-15863ff46a99;;;
ANDAGUS CORP;ANDAGUS CORP;SOCIEDADES;;1386;;0;;;;02/11/2026 7:38;d66a48b5-cb10-47fa-a688-7ee34aaa7928;;;
ANDRES FARRUGIA;ANDRES FARRUGIA;SOCIEDADES;;1387;;0;;;;02/11/2026 7:38;b17762da-075c-4490-b8cf-34f86fb7ae4c;;;
ANDY LIN CHEUNG;ANDY LIN CHEUNG;SOCIEDADES;;1388;;0;;;;02/11/2026 7:38;0b37ff61-7830-4650-9936-22b0870b74fc;;;
BIENES RAICES DEL ATLANTICO, S.A.;BIENES RAICES DEL ATLANTICO, S.A.;SOCIEDADES;gpz@lewiserv.com;900;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TORRE VERDE, S.A.;TORRE VERDE, S.A.;SOCIEDADES;;1389;;0;;;;02/11/2026 7:38;f7b4d13c-ae03-44fa-ba2e-8adeda7c1628;;;
FUNDACION BLAYCE;FUNDACION BLAYCE;FUNDACIONES;mokkaina@yahoo.com;260;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION CHAMROCK;FUNDACION CHAMROCK;FUNDACIONES;fgomezj1@yahoo.com;205;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION IRENCKY;FUNDACION IRENCKY;FUNDACIONES;georgina_paniza@yahoo.com;651;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION BIZI;FUNDACION BIZI;FUNDACIONES;administracion@ancori.com;397;;0;;;;02/11/2026 7:38;6b2fc948-e1cc-4026-a551-0efc47c5bcad;;;
BRISE INTERNATIONAL COMPANY, S.A.;BRISE INTERNATIONAL COMPANY, S.A.;SOCIEDADES;administracion@ancori.com;375;;0;;;;02/11/2026 7:38;6b2fc948-e1cc-4026-a551-0efc47c5bcad;;;
ANCORA INTERNATIONAL INC.;ANCORA INTERNATIONAL INC.;SOCIEDADES;gerencia@lamincosrl.com;925;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
